BBDD;ID_ANYO;EDAD;SEX;POLIZAS;EXPOSICION;SINIESTROS
Riesgo;2015;18;M;188;69,479452055;0
Riesgo;2015;18;V;241;91,939726027;0
Riesgo;2015;19;M;548;328,39726027;0
Riesgo;2015;19;V;732;418,33698630;0
Riesgo;2015;20;M;778;504,15342466;0
Riesgo;2015;20;V;1011;617,90684932;0
Riesgo;2015;21;M;1009;659,96438356;0
Riesgo;2015;21;V;1229;802,67671233;0
Riesgo;2015;22;M;1331;873,98356164;0
Riesgo;2015;22;V;1696;1103,2958904;1
Riesgo;2015;23;M;1746;1167,1041096;0
Riesgo;2015;23;V;2152;1421,1835616;0
Riesgo;2015;24;M;2145;1458,2136986;0
Riesgo;2015;24;V;2604;1779,1424658;0
Riesgo;2015;25;M;2611;1793,0328767;0
Riesgo;2015;25;V;3170;2174,2136986;1
Riesgo;2015;26;M;3170;2231,1150685;0
Riesgo;2015;26;V;3938;2767,4931507;1
Riesgo;2015;27;M;3725;2657,9589041;1
Riesgo;2015;27;V;4498;3174,2438356;0
Riesgo;2015;28;M;4210;3074,9397260;0
Riesgo;2015;28;V;5048;3634,2082192;0
Riesgo;2015;29;M;4913;3594,5808219;0
Riesgo;2015;29;V;5610;4021,0547945;1
Riesgo;2015;30;M;5610;4155,7863014;0
Riesgo;2015;30;V;6644;4839,2821918;3
Riesgo;2015;31;M;6002;4488,6794521;0
Riesgo;2015;31;V;7350;5474,9452055;1
Riesgo;2015;32;M;6648;5028,2547945;2
Riesgo;2015;32;V;8272;6203,6054795;2
Riesgo;2015;33;M;7337;5551,0273973;4
Riesgo;2015;33;V;9051;6799,9068493;0
Riesgo;2015;34;M;7897;5994,7808219;1
Riesgo;2015;34;V;9972;7652,4356164;1
Riesgo;2015;35;M;8579;6688,1506849;0
Riesgo;2015;35;V;10578;8180,5589041;3
Riesgo;2015;36;M;8990;6958,6465753;0
Riesgo;2015;36;V;11515;8857,4849315;1
Riesgo;2015;37;M;9414;7412,4465753;0
Riesgo;2015;37;V;12370;9627,4191781;1
Riesgo;2015;38;M;9624;7540,0301370;0
Riesgo;2015;38;V;12454;9715,4712329;6
Riesgo;2015;39;M;9682;7653,9945205;6
Riesgo;2015;39;V;12682;9934,9205479;8
Riesgo;2015;40;M;9471;7496,0136986;0
Riesgo;2015;40;V;12682;9956,9013699;2
Riesgo;2015;41;M;9243;7343,3095890;3
Riesgo;2015;41;V;12365;9694,1041096;5
Riesgo;2015;42;M;8909;7044,2191781;2
Riesgo;2015;42;V;11834;9278,7150685;7
Riesgo;2015;43;M;8670;6879,4821918;1
Riesgo;2015;43;V;11602;9144,4876712;4
Riesgo;2015;44;M;8257;6524,9123288;2
Riesgo;2015;44;V;11200;8811,0904110;7
Riesgo;2015;45;M;7872;6205,5369863;1
Riesgo;2015;45;V;10850;8518,1534247;3
Riesgo;2015;46;M;7439;5912,0520548;1
Riesgo;2015;46;V;10312;8134,7123288;8
Riesgo;2015;47;M;7450;5948,4493151;6
Riesgo;2015;47;V;9684;7617,7205479;11
Riesgo;2015;48;M;7144;5636,7041096;4
Riesgo;2015;48;V;9402;7370,5890411;10
Riesgo;2015;49;M;6672;5222,0273973;6
Riesgo;2015;49;V;8778;6847,8712329;9
Riesgo;2015;50;M;6394;4941,8054795;8
Riesgo;2015;50;V;8636;6647,7205479;9
Riesgo;2015;51;M;6469;4961,0657534;1
Riesgo;2015;51;V;8571;6553,4958904;5
Riesgo;2015;52;M;5824;4501,8684932;4
Riesgo;2015;52;V;7865;6020,1397260;4
Riesgo;2015;53;M;5384;4110,7123288;1
Riesgo;2015;53;V;7436;5683,9643836;13
Riesgo;2015;54;M;5045;3863,4465753;5
Riesgo;2015;54;V;6669;5080,4328767;13
Riesgo;2015;55;M;4805;3650,1643836;5
Riesgo;2015;55;V;6496;4951,4164384;8
Riesgo;2015;56;M;4302;3228,0465753;2
Riesgo;2015;56;V;6166;4659,7479452;15
Riesgo;2015;57;M;4066;3064,0383562;4
Riesgo;2015;57;V;5694;4239,1726027;12
Riesgo;2015;58;M;3713;2778,3671233;2
Riesgo;2015;58;V;5089;3811,1041096;7
Riesgo;2015;59;M;3236;2403,9726027;2
Riesgo;2015;59;V;4511;3340,9972603;16
Riesgo;2015;60;M;2952;2212,6630137;3
Riesgo;2015;60;V;4011;2972,6904110;7
Riesgo;2015;61;M;2427;1773,5123288;4
Riesgo;2015;61;V;3518;2563,7506849;13
Riesgo;2015;62;M;1967;1437,9205479;2
Riesgo;2015;62;V;2928;2137,6575342;14
Riesgo;2015;63;M;1753;1287,7205479;4
Riesgo;2015;63;V;2470;1793,7589041;10
Riesgo;2015;64;M;1459;1053,5780822;3
Riesgo;2015;64;V;1937;1389,7698630;7
Riesgo;2015;65;M;833;671,96164384;3
Riesgo;2015;65;V;1230;994,56438356;5
Riesgo;2015;66;M;399;348,00273973;2
Riesgo;2015;66;V;528;450,91506849;2
Riesgo;2015;67;M;303;252,45479452;0
Riesgo;2015;67;V;374;315,96438356;2
Riesgo;2015;68;M;162;141,16986301;1
Riesgo;2015;68;V;275;232,55342466;3
Riesgo;2015;69;M;117;105,59178082;1
Riesgo;2015;69;V;161;149,89041096;1
Riesgo;2015;70;M;90;61,342465753;1
Riesgo;2015;70;V;110;80,860273973;1
Riesgo;2015;71;M;19;7,4027397260;0
Riesgo;2015;71;V;26;11,323287671;1
Riesgo;2015;72;M;3;2,0712328767;0
Riesgo;2015;72;V;4;4,0000000000;0
Riesgo;2015;73;M;5;4,6219178082;0
Riesgo;2015;73;V;2;1,7972602740;0
Riesgo;2015;74;M;1;1,0000000000;0
Riesgo;2015;74;V;1;1,0000000000;0
Riesgo;2016;18;M;229;77,106557377;0
Riesgo;2016;18;V;290;104,24863388;0
Riesgo;2016;19;M;636;359,26775956;0
Riesgo;2016;19;V;866;495,82786885;0
Riesgo;2016;20;M;1055;681,81693989;0
Riesgo;2016;20;V;1475;942,83879781;0
Riesgo;2016;21;M;1375;915,16393443;1
Riesgo;2016;21;V;1927;1263,1612022;0
Riesgo;2016;22;M;1685;1129,4344262;0
Riesgo;2016;22;V;2151;1453,8907104;0
Riesgo;2016;23;M;2163;1481,3497268;0
Riesgo;2016;23;V;2725;1906,4426230;0
Riesgo;2016;24;M;2704;1905,3251366;1
Riesgo;2016;24;V;3528;2476,6010929;0
Riesgo;2016;25;M;3443;2405,0409836;0
Riesgo;2016;25;V;4178;2908,5901639;1
Riesgo;2016;26;M;4141;2913,5273224;2
Riesgo;2016;26;V;5060;3567,4535519;0
Riesgo;2016;27;M;4781;3475,8251366;0
Riesgo;2016;27;V;6012;4342,8852459;5
Riesgo;2016;28;M;5564;4006,2158470;1
Riesgo;2016;28;V;6666;4899,7650273;0
Riesgo;2016;29;M;6019;4447,1338798;0
Riesgo;2016;29;V;7321;5386,3907104;1
Riesgo;2016;30;M;6929;5217,3196721;3
Riesgo;2016;30;V;8023;5932,3551913;0
Riesgo;2016;31;M;7658;5813,1147541;0
Riesgo;2016;31;V;9286;7007,4617486;1
Riesgo;2016;32;M;7989;6119,6721311;2
Riesgo;2016;32;V;9992;7541,3442623;4
Riesgo;2016;33;M;8672;6712,0355191;3
Riesgo;2016;33;V;11028;8496,7103825;1
Riesgo;2016;34;M;9467;7401,1967213;0
Riesgo;2016;34;V;11819;9122,9617486;7
Riesgo;2016;35;M;10065;7890,5109290;1
Riesgo;2016;35;V;12860;10036,663934;1
Riesgo;2016;36;M;10813;8543,6420765;1
Riesgo;2016;36;V;13610;10662,978142;5
Riesgo;2016;37;M;11182;8848,4699454;1
Riesgo;2016;37;V;14499;11482,155738;5
Riesgo;2016;38;M;11543;9206,9972678;2
Riesgo;2016;38;V;15327;12147,658470;4
Riesgo;2016;39;M;11631;9346,8114754;1
Riesgo;2016;39;V;15270;12212,136612;8
Riesgo;2016;40;M;11743;9412,3278689;2
Riesgo;2016;40;V;15428;12327,707650;6
Riesgo;2016;41;M;11420;9151,5546448;0
Riesgo;2016;41;V;15341;12203,153005;5
Riesgo;2016;42;M;11125;8921,5437158;1
Riesgo;2016;42;V;14826;11886,991803;6
Riesgo;2016;43;M;10576;8565,8060109;0
Riesgo;2016;43;V;14247;11431,030055;8
Riesgo;2016;44;M;10435;8370,7540984;5
Riesgo;2016;44;V;13796;11023,527322;7
Riesgo;2016;45;M;9720;7796,3442623;1
Riesgo;2016;45;V;13271;10642,314208;12
Riesgo;2016;46;M;9347;7516,9726776;2
Riesgo;2016;46;V;12654;10162,251366;8
Riesgo;2016;47;M;8549;6913,5792350;7
Riesgo;2016;47;V;12035;9646,4508197;18
Riesgo;2016;48;M;8594;6916,2486339;3
Riesgo;2016;48;V;11220;9004,6120219;7
Riesgo;2016;49;M;8210;6636,2103825;1
Riesgo;2016;49;V;10779;8724,3879781;11
Riesgo;2016;50;M;7753;6217,9562842;6
Riesgo;2016;50;V;10272;8142,2377049;6
Riesgo;2016;51;M;7749;6103,7431694;3
Riesgo;2016;51;V;10214;8097,1693989;13
Riesgo;2016;52;M;7681;6132,3989071;7
Riesgo;2016;52;V;10050;8016,1775956;15
Riesgo;2016;53;M;6983;5607,1147541;5
Riesgo;2016;53;V;9235;7346,1748634;9
Riesgo;2016;54;M;6328;5029,5710383;5
Riesgo;2016;54;V;8759;6965,1639344;15
Riesgo;2016;55;M;5941;4729,4371585;3
Riesgo;2016;55;V;7862;6289,8879781;32
Riesgo;2016;56;M;5695;4505,5928962;1
Riesgo;2016;56;V;7788;6171,2103825;22
Riesgo;2016;57;M;5138;4065,3169399;3
Riesgo;2016;57;V;7206;5746,1147541;15
Riesgo;2016;58;M;4920;3853,1666667;6
Riesgo;2016;58;V;6638;5288,0874317;13
Riesgo;2016;59;M;4444;3489,2759563;12
Riesgo;2016;59;V;6007;4739,9071038;12
Riesgo;2016;60;M;3809;2996,9125683;4
Riesgo;2016;60;V;5226;4150,8169399;18
Riesgo;2016;61;M;3615;2835,1010929;3
Riesgo;2016;61;V;4695;3699,2677596;16
Riesgo;2016;62;M;3004;2320,7322404;5
Riesgo;2016;62;V;4217;3331,8606557;15
Riesgo;2016;63;M;2530;1923,9508197;1
Riesgo;2016;63;V;3596;2776,2267760;14
Riesgo;2016;64;M;2229;1718,1311475;7
Riesgo;2016;64;V;3092;2377,9672131;9
Riesgo;2016;65;M;1473;1230,7213115;2
Riesgo;2016;65;V;1944;1609,6311475;6
Riesgo;2016;66;M;693;595,43169399;2
Riesgo;2016;66;V;1023;884,21038251;5
Riesgo;2016;67;M;346;290,87978142;1
Riesgo;2016;67;V;457;379,44262295;4
Riesgo;2016;68;M;274;229,53551913;3
Riesgo;2016;68;V;336;277,92349727;2
Riesgo;2016;69;M;140;118,55191257;0
Riesgo;2016;69;V;228;195,60655738;3
Riesgo;2016;70;M;97;66,131147541;0
Riesgo;2016;70;V;138;97,590163934;2
Riesgo;2016;71;M;22;8,6639344262;0
Riesgo;2016;71;V;37;16,530054645;1
Riesgo;2016;72;V;2;2,0000000000;0
Riesgo;2016;73;M;2;2,0000000000;0
Riesgo;2016;73;V;4;4,0000000000;0
Riesgo;2016;74;M;5;4,9562841530;0
Riesgo;2016;74;V;1;1,0000000000;0
Riesgo;2016;75;M;1;0,9562841530;0
Riesgo;2016;75;V;1;1,0000000000;0
